ticker,date,score_100,score_equal,score_risk2x,score_risk4x,score_risk_only,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
024110.KS,2022-11-02,59.8,65.3,67.6,70.7,83.9,6.666666666666665,-0.8571428571428563,-3.1428571428571472
024110.KS,2022-11-30,78.5,81.5,83.0,85.2,94.1,-10.71428571428571,-8.750000000000002,-8.303571428571432
024110.KS,2022-12-28,22.5,33.2,37.4,43.4,68.2,4.0999999999999925,-2.300000000000002,2.499999999999991
024110.KS,2023-01-30,19.7,30.8,36.7,45.2,79.9,-1.8251681075888595,-2.3054755043227626,-2.40153698366955
024110.KS,2023-02-27,39.7,48.0,52.5,58.8,84.9,-4.40313111545988,0.4892367906066619,2.348336594911937
024110.KS,2023-03-28,18.5,29.7,36.3,45.7,84.5,4.094165813715445,4.912998976458538,16.990788126919142
024110.KS,2023-04-25,45.0,52.6,57.0,63.3,89.4,0.9832841691248762,-0.0983284169124854,14.65093411996068
024110.KS,2023-05-25,40.3,48.5,53.6,60.8,90.4,-0.1947419668938632,1.850048685491723,13.9240506329114
024110.KS,2023-06-26,34.9,43.9,49.8,58.3,93.0,-0.8780487804878057,11.51219512195123,14.634146341463406
024110.KS,2023-07-24,24.1,34.6,41.2,50.6,89.5,2.952755905511806,14.763779527559052,14.46850393700787
024110.KS,2023-08-22,40.8,48.9,54.4,62.0,93.6,9.273422562141498,11.854684512428303,30.59273422562141
024110.KS,2023-09-19,75.2,78.7,80.6,83.3,94.5,2.012248468941391,2.7996500437445397,29.65879265091864
024110.KS,2023-10-24,54.0,60.3,63.3,67.6,85.2,0.3430531732418584,-0.2572898799313883,13.893653516295036
024110.KS,2023-11-21,36.2,45.0,50.5,58.2,90.0,0.4273504273504258,16.75213675213676,20.598290598290596
024110.KS,2023-12-19,43.8,51.6,56.6,63.8,93.2,-1.02127659574468,26.12765957446808,13.957446808510632
024110.KS,2024-01-19,26.4,36.6,43.6,53.4,94.1,17.4548581255374,14.187446259673251,19.60447119518487
024110.KS,2024-02-20,62.3,67.5,68.8,70.6,78.0,8.491947291361646,3.294289897510972,0.4392386530014613
024110.KS,2024-03-20,62.7,67.8,69.1,71.0,78.6,-10.391363022941968,-9.64912280701754,-8.2995951417004
024110.KS,2024-04-18,17.3,28.7,34.2,41.9,74.0,6.25,4.743975903614461,9.18674698795181
024110.KS,2024-05-21,42.3,50.3,54.6,60.7,85.9,-5.102763997165127,-2.763997165131116,0.850460666194186
024110.KS,2024-06-19,21.2,32.1,38.4,47.4,84.4,3.883495145631066,1.4936519790888614,9.783420463032112
024110.KS,2024-07-17,46.7,54.0,58.5,64.7,90.6,-1.3659237958303372,4.241552839683682,5.607476635514019
024110.KS,2024-08-14,26.1,36.3,41.2,48.2,77.0,-0.9475218658892116,3.7172011661807502,13.556851311953343
024110.KS,2024-09-12,31.6,41.1,46.7,54.6,87.4,6.696100073583522,8.167770419426045,16.261957321559972
024110.KS,2024-10-18,51.9,58.6,62.3,67.6,89.6,-1.8620689655172384,1.3103448275862073,-0.2068965517241339
024110.KS,2024-11-15,34.1,43.2,47.4,53.3,77.6,3.302881236823607,9.486999297259311,7.589599437807459
024110.KS,2024-12-13,34.3,43.3,48.0,54.6,81.8,-0.0680272108843582,7.48299319727892,16.870748299319736
024110.KS,2025-01-15,31.9,41.3,47.2,55.6,90.4,6.0585432266848205,-1.497617426820963,40.91218515997277
024110.KS,2025-02-18,58.7,64.4,67.8,72.7,93.0,1.412066752246477,-1.732991014120666,25.09627727856225
024110.KS,2025-03-19,53.8,60.2,63.7,68.8,89.8,-8.417721518987342,8.734177215189876,24.873417721518987
024110.KS,2025-04-16,17.9,29.2,34.9,42.9,76.1,5.805114029025571,43.05459571527297,31.92812715964064
024110.KS,2025-05-19,45.3,52.9,57.5,64.1,91.1,12.21423905943828,27.302416721097323,34.879163945133904
024110.KS,2025-06-18,65.9,70.6,72.5,75.1,85.9,20.488940628637952,14.84284051222351,23.108265424912688
024110.KS,2025-07-16,68.4,72.8,72.6,72.4,71.6,-5.845410628019321,-7.777777777777772,0.0
086280.KS,2022-09-01,14.4,26.2,31.7,39.4,71.2,-3.2258064516129004,3.519061583577709,-6.099706744868039
086280.KS,2022-10-04,14.0,25.8,30.8,37.7,66.5,5.151515151515151,2.4242424242424176,-4.424242424242419
086280.KS,2022-11-02,33.4,42.6,46.2,51.3,72.2,1.729106628242083,1.8443804034582236,-3.112391930835734
086280.KS,2022-11-30,37.8,46.4,49.8,54.7,74.9,-4.249291784702547,-9.291784702549576,-1.0198300283286166
086280.KS,2022-12-28,25.2,35.6,40.5,47.6,76.8,4.556213017751487,-6.686390532544384,14.023668639053245
086280.KS,2023-01-30,30.9,40.5,44.3,49.8,72.4,-9.39445387662705,-4.867006225240522,4.414261460101865
086280.KS,2023-02-27,25.1,35.5,40.0,46.5,73.2,-1.499063085571517,9.11930043722673,7.682698313554037
086280.KS,2023-03-28,19.9,31.0,36.4,44.2,76.0,6.59480025364616,22.19403931515536,14.457831325301209
086280.KS,2023-04-25,67.7,72.1,73.8,76.0,85.5,3.9262343842950687,9.756097560975618,0.5353955978584235
086280.KS,2023-05-25,54.9,61.1,62.8,65.2,75.0,10.303377218088162,-1.3165426445334805,2.86204922724671
086280.KS,2023-06-26,63.9,68.9,69.3,69.9,72.4,-4.255319148936165,-6.331084587441616,-6.694343539180069
086280.KS,2023-07-24,31.0,40.5,43.7,48.2,66.9,-6.558265582655832,-8.40108401084011,-8.997289972899726
086280.KS,2023-08-22,18.3,29.6,35.3,43.5,77.1,4.698375870069604,4.234338747099775,7.192575406032487
086280.KS,2023-09-19,52.7,59.2,62.8,68.0,89.1,-6.371191135734067,-0.3878116343490334,2.603878116343483
086280.KS,2023-10-24,16.2,27.8,32.7,39.7,68.6,6.331360946745557,-0.6508875739644981,1.1242603550295938
086280.KS,2023-11-21,43.5,51.3,54.6,59.2,78.1,0.055648302726774,2.83806343906512,4.006677796327218
086280.KS,2023-12-19,40.7,48.9,53.6,60.3,87.8,-6.618464961067849,3.0033370411568505,19.021134593993327
086280.KS,2024-01-19,16.2,27.7,33.2,41.0,73.1,10.065515187611672,1.7867778439547344,43.89517569982133
086280.KS,2024-02-20,39.2,47.6,51.1,56.1,76.9,0.2164502164502257,1.1363636363636465,17.099567099567103
086280.KS,2024-03-20,36.3,45.1,49.7,56.2,82.9,-7.7213822894168445,15.55075593952484,21.92224622030237
086280.KS,2024-04-18,11.3,23.5,30.4,40.1,80.1,9.362200117027507,41.369221767115285,41.13516676418958
086280.KS,2024-05-21,50.7,57.5,60.5,64.8,82.5,14.499732477260574,15.783841626538251,20.599250936329597
086280.KS,2024-06-19,74.4,77.9,76.6,74.8,67.2,12.897196261682245,5.5140186915887845,10.934579439252335
086280.KS,2024-07-17,55.6,61.8,62.2,62.7,65.1,-10.430463576158944,-0.16556291390728,7.201986754966883
086280.KS,2024-08-14,20.1,31.1,35.8,42.3,69.4,4.3438077634011085,4.158964879852123,18.391866913123845
086280.KS,2024-09-12,34.1,43.2,46.9,52.1,73.5,6.820194862710372,5.137289636846765,6.554472984942428
086280.KS,2024-10-18,45.6,53.1,55.4,58.6,72.0,-6.550580431177444,7.379767827529027,-7.545605306799342
086280.KS,2024-11-15,27.4,37.4,43.4,52.0,87.4,5.323868677905952,13.664596273291927,-1.1535048802129522
086280.KS,2024-12-13,36.5,45.3,49.0,54.4,76.4,9.098567818028648,1.347935973041281,12.63689974726201
086280.KS,2025-01-15,50.3,57.2,58.2,59.6,65.4,-1.0810810810810811,-13.899613899613906,10.888030888030896
086280.KS,2025-02-18,27.1,37.2,40.9,46.1,67.8,-6.088992974238872,-13.036690085870417,35.675253708040586
086280.KS,2025-03-19,15.0,26.7,31.9,39.2,69.4,-7.31504571903574,11.13881961762262,55.11221945137157
086280.KS,2025-04-16,12.6,24.7,28.2,33.2,53.8,-0.0896860986547065,28.78923766816144,47.80269058295965
086280.KS,2025-05-19,20.2,31.2,34.7,39.5,59.5,20.017953321364445,56.01436265709157,49.55116696588868
086280.KS,2025-06-18,79.6,82.4,81.1,79.3,71.9,7.40463724756919,39.56619296933432,36.350037397157806
086280.KS,2025-07-16,61.0,66.3,67.4,69.0,75.2,21.03064066852367,14.763231197771589,79.31754874651811
021240.KS,2022-09-01,20.5,31.4,36.3,43.3,71.9,-9.41558441558441,-6.493506493506496,-13.474025974025972
021240.KS,2022-10-04,22.0,32.7,36.8,42.5,66.0,-1.2544802867383464,1.9713261648745428,-8.24372759856631
021240.KS,2022-11-02,17.3,28.7,32.3,37.5,58.5,4.537205081669682,1.4519056261343088,-8.166969147005442
021240.KS,2022-11-30,54.4,60.7,61.5,62.6,67.0,-1.215277777777779,-7.465277777777779,-14.84375
021240.KS,2022-12-28,31.3,40.8,43.0,46.1,59.0,-1.7574692442882234,-10.017574692442889,-22.319859402460462
021240.KS,2023-01-30,13.2,25.2,30.2,37.4,66.8,-4.651162790697672,-9.48121645796064,-22.898032200357772
021240.KS,2023-02-27,25.0,35.4,37.7,40.9,54.2,-3.9399624765478425,-7.973733583489684,-19.8874296435272
021240.KS,2023-03-28,14.5,26.3,30.7,37.0,63.0,-1.171875,-13.671875,-16.50390625
021240.KS,2023-04-25,26.0,36.2,39.8,45.0,66.5,-3.063241106719372,-14.82213438735178,-16.600790513833996
021240.KS,2023-05-25,25.2,35.5,40.0,46.4,72.6,-9.88786952089704,-12.945973496432217,4.383282364933749
021240.KS,2023-06-26,12.4,24.5,30.0,37.8,70.0,-2.488687782805432,-3.280542986425339,26.696832579185514
021240.KS,2023-07-24,12.0,24.1,27.5,32.2,51.9,-0.9280742459396808,-2.088167053364265,27.610208816705327
021240.KS,2023-08-22,21.2,32.1,34.9,38.9,55.5,0.117096018735352,19.906323185011708,32.5526932084309
021240.KS,2023-09-19,32.9,42.1,45.6,50.5,70.8,-1.2865497076023358,30.99415204678362,32.865497076023395
021240.KS,2023-10-24,28.2,38.1,40.3,43.5,56.5,21.327014218009488,30.33175355450237,33.17535545023698
021240.KS,2023-11-21,58.9,64.6,63.4,61.8,54.9,9.375,10.546875,16.2109375
021240.KS,2023-12-19,61.4,66.8,66.4,65.9,63.9,-1.7857142857142905,1.4285714285714235,-1.4285714285714235
021240.KS,2024-01-19,46.0,53.4,54.1,55.0,58.8,2.9090909090909056,2.1818181818181737,16.909090909090917
021240.KS,2024-02-20,32.0,41.4,43.9,47.5,62.4,0.3533568904593664,5.123674911660769,6.360424028268552
021240.KS,2024-03-20,31.2,40.7,43.4,47.1,62.8,-1.056338028169013,-2.8169014084507005,16.72535211267605
021240.KS,2024-04-18,29.2,38.9,42.8,48.2,70.6,5.87188612099645,14.41281138790036,18.149466192170816
021240.KS,2024-05-21,44.7,52.3,53.9,56.1,65.1,-7.226890756302517,1.17647058823529,4.705882352941182
021240.KS,2024-06-19,17.6,29.0,33.9,40.8,69.4,16.485507246376805,20.108695652173903,24.27536231884058
021240.KS,2024-07-17,57.8,63.6,62.7,61.4,55.9,-6.3763608087091805,3.265940902021769,18.50699844479005
021240.KS,2024-08-14,22.2,32.9,35.8,40.0,57.0,10.13289036544851,3.488372093023262,40.19933554817277
021240.KS,2024-09-12,64.1,69.1,69.3,69.7,71.1,0.1508295625942679,3.469079939668185,27.60180995475112
021240.KS,2024-10-18,29.1,38.9,41.5,45.0,59.9,-6.174698795180722,14.75903614457832,15.060240963855431
021240.KS,2024-11-15,21.7,32.5,37.4,44.3,72.9,10.1123595505618,35.47351524879614,52.1669341894061
021240.KS,2024-12-13,41.6,49.7,51.3,53.7,63.4,11.078717201166178,23.323615160349863,39.50437317784257
021240.KS,2025-01-15,68.9,73.2,72.4,71.3,66.8,10.76115485564304,0.2624671916010568,40.68241469816274
021240.KS,2025-02-18,65.2,70.0,70.4,71.0,73.5,0.2369668246445577,12.32227488151658,25.23696682464456
021240.KS,2025-03-19,50.5,57.3,58.6,60.4,67.8,-9.692671394799056,13.120567375886516,17.966903073286055
021240.KS,2025-04-16,24.8,35.1,39.4,45.4,70.1,24.083769633507845,40.31413612565444,23.691099476439792
021240.KS,2025-05-19,63.3,68.3,67.6,66.5,62.0,0.9493670886076,11.497890295358658,-4.2194092827004255
021240.KS,2025-06-18,50.3,57.2,59.3,62.3,74.9,12.01671891327063,4.28422152560084,-9.926854754440962
021240.KS,2025-07-16,67.6,72.0,72.2,72.4,73.2,-1.3992537313432862,-11.847014925373134,-26.86567164179105
000270.KS,2022-09-01,26.5,36.6,41.7,48.8,78.4,-9.22693266832918,-14.463840399002493,-5.2369077306733125
000270.KS,2022-10-04,22.3,33.0,38.4,45.9,77.0,-9.065934065934067,-16.346153846153843,5.631868131868134
000270.KS,2022-11-02,12.1,24.2,30.0,38.1,71.8,3.625377643504524,3.625377643504524,30.81570996978853
000270.KS,2022-11-30,30.3,39.9,44.1,49.9,74.1,-11.22448979591837,10.787172011661816,26.96793002915452
000270.KS,2022-12-28,11.4,23.6,28.7,36.0,65.9,12.643678160919537,26.27257799671592,40.39408866995073
000270.KS,2023-01-30,35.3,44.2,46.6,50.0,64.0,10.787172011661816,26.239067055393583,21.720116618075803
000270.KS,2023-02-27,78.3,81.3,80.6,79.7,75.6,1.1842105263157876,14.605263157894743,3.6842105263157783
000270.KS,2023-03-28,49.7,56.6,59.1,62.7,77.4,12.613784135240568,11.18335500650196,3.2509752925877766
000270.KS,2023-04-25,76.3,79.5,79.6,79.7,80.2,0.5773672055427337,-3.579676674364896,-5.196304849884525
000270.KS,2023-05-25,46.9,54.2,57.5,62.1,81.2,-1.8369690011481032,-9.529276693455802,-4.018369690011481
000270.KS,2023-06-26,27.3,37.3,42.6,50.1,81.0,-2.3391812865497075,-7.134502923976605,4.444444444444451
000270.KS,2023-07-24,26.0,36.2,42.3,50.8,86.0,-5.628742514970064,-1.6766467065868262,4.910179640718559
000270.KS,2023-08-22,12.8,24.8,31.5,40.9,79.6,0.761421319796951,6.091370558375631,47.33502538071066
000270.KS,2023-09-19,31.7,41.1,47.2,55.8,91.2,3.400503778337538,12.468513853904284,45.71788413098237
000270.KS,2023-10-24,43.2,51.0,54.5,59.5,80.0,1.8270401948842885,6.699147381242376,36.662606577344704
000270.KS,2023-11-21,40.4,48.6,52.0,56.9,76.9,6.818181818181812,38.8755980861244,36.8421052631579
000270.KS,2023-12-19,60.6,66.0,69.1,73.6,91.9,-1.903695408734607,29.563269876819696,48.15229563269876
000270.KS,2024-01-19,28.1,38.0,42.2,48.2,72.8,32.53424657534247,28.08219178082192,38.127853881278526
000270.KS,2024-02-20,56.5,62.5,62.3,62.0,60.8,-0.3445305770887197,-1.464254952627042,-11.88630490956072
000270.KS,2024-03-20,45.8,53.3,54.7,56.6,64.6,-3.025064822817636,14.34745030250648,-14.34745030250648
000270.KS,2024-04-18,23.1,33.7,37.8,43.7,67.8,1.9607843137254832,7.843137254901955,-15.240641711229951
000270.KS,2024-05-21,23.3,33.9,38.9,46.0,75.1,15.646853146853148,-10.576923076923071,-19.930069930069926
000270.KS,2024-06-19,78.2,81.2,80.5,79.5,75.1,-8.541194255479967,-25.094482237339378,-25.850340136054417
000270.KS,2024-07-17,21.2,32.1,38.1,46.6,81.6,-15.454545454545451,-21.404958677685947,-14.62809917355372
000270.KS,2024-08-14,8.1,20.8,25.2,31.6,57.8,-3.128054740957964,-10.459433040078205,-8.211143695014666
000270.KS,2024-09-12,24.7,35.1,39.3,45.2,69.5,-4.036326942482338,-1.0090817356205872,-2.0181634712411745
000270.KS,2024-10-18,10.2,22.6,27.2,33.7,60.5,-3.680336487907465,8.622502628811768,-10.935856992639328
000270.KS,2024-11-15,13.0,25.0,29.8,36.7,65.0,7.096069868995625,2.510917030567694,-0.1091703056768533
000270.KS,2024-12-13,36.4,45.1,47.5,50.8,64.6,5.300713557594294,-1.0193679918450549,0.815494393476035
000270.KS,2025-01-15,56.9,62.8,63.5,64.4,68.2,-9.099709583736692,-18.005808325266216,-3.678606001936113
000270.KS,2025-02-18,15.0,26.7,31.4,38.1,65.8,3.407880724174661,-2.5559105431309903,9.904153354632594
000270.KS,2025-03-19,29.8,39.5,44.1,50.5,77.2,-12.770339855818747,1.8537590113285372,9.783728115345005
000270.KS,2025-04-16,10.2,22.6,26.3,31.7,53.8,8.028335301062572,17.473435655253834,32.34946871310507
000270.KS,2025-05-19,31.9,41.3,44.6,49.3,68.6,8.087431693989068,12.786885245901637,27.8688524590164
000270.KS,2025-06-18,49.3,56.3,57.5,59.3,66.5,0.6066734074823055,7.785642062689591,27.199191102123365
000270.KS,2025-07-16,51.3,58.0,59.3,61.2,69.1,3.71859296482413,12.663316582914575,43.71859296482412
302440.KS,2022-09-01,0.5,14.2,17.3,21.8,40.1,-20.833333333333336,-23.33333333333333,-36.38888888888889
302440.KS,2022-10-04,13.0,25.0,27.2,30.4,43.5,-2.222222222222225,-12.28070175438597,-18.24561403508772
302440.KS,2022-11-02,27.5,37.5,37.5,37.5,37.5,-0.9569377990430672,-7.8947368421052655,-14.832535885167465
302440.KS,2022-11-30,19.1,30.3,31.6,33.5,41.2,-9.42028985507246,-17.028985507246375,-4.347826086956519
302440.KS,2022-12-28,7.2,20.0,23.0,27.4,45.1,2.6666666666666616,-6.799999999999995,4.933333333333323
302440.KS,2023-01-30,13.3,25.3,28.5,33.0,51.6,-10.779220779220775,-7.532467532467535,-2.727272727272722
302440.KS,2023-02-27,7.4,20.2,22.6,26.0,40.2,1.7467248908296984,15.283842794759828,11.499272197962163
302440.KS,2023-03-28,13.7,25.6,28.3,32.1,47.9,1.859799713876975,12.58941344778255,1.2875536480686731
302440.KS,2023-04-25,21.6,32.4,33.0,33.9,37.5,11.23595505617978,5.196629213483139,-16.57303370786517
302440.KS,2023-05-25,45.3,52.9,50.8,47.8,35.6,-0.631313131313127,-3.2828282828282878,-13.131313131313128
302440.KS,2023-06-26,26.1,36.3,39.1,43.0,59.4,-4.828462515883103,-10.038119440914862,-12.32528589580686
302440.KS,2023-07-24,11.9,24.1,27.2,31.6,49.7,2.2696929238985364,-20.694259012016023,-15.887850467289722
302440.KS,2023-08-22,14.8,26.6,28.5,31.3,42.6,-7.571801566579639,-10.182767624020885,-15.143603133159267
302440.KS,2023-09-19,10.2,22.6,26.7,32.7,57.1,-16.10169491525424,-2.5423728813559365,-12.99435028248588
302440.KS,2023-10-24,6.9,19.8,24.0,30.1,55.0,15.82491582491583,6.060606060606055,-2.020202020202022
302440.KS,2023-11-21,31.1,40.6,41.0,41.5,43.5,0.2906976744186051,-5.523255813953487,-15.843023255813948
302440.KS,2023-12-19,39.7,48.1,50.1,53.1,65.3,-8.695652173913048,-10.724637681159422,-26.66666666666667
302440.KS,2024-01-19,10.6,22.9,27.2,33.2,58.0,3.174603174603185,-7.619047619047614,-12.063492063492063
302440.KS,2024-02-20,22.4,33.1,37.5,43.6,69.1,-5.230769230769228,-10.923076923076923,-10.615384615384617
302440.KS,2024-03-20,19.9,30.9,35.0,40.7,64.5,-5.519480519480524,-17.85714285714286,-9.577922077922077
302440.KS,2024-04-18,16.0,27.6,31.8,37.7,62.1,-0.5154639175257714,-4.810996563573888,-1.8900343642611728
302440.KS,2024-05-21,20.6,31.5,35.4,40.9,63.5,-12.60794473229706,0.3454231433505983,-22.7979274611399
302440.KS,2024-06-19,7.7,20.4,24.9,31.2,57.1,9.486166007905128,10.079051383399218,10.671936758893285
302440.KS,2024-07-17,32.9,42.1,43.2,44.8,51.4,4.873646209386284,3.068592057761732,-11.642599277978338
302440.KS,2024-08-14,56.0,62.0,59.1,54.9,37.5,-4.130808950086062,-23.063683304647164,-18.07228915662651
302440.KS,2024-09-12,29.1,38.9,40.4,42.4,50.9,2.51346499102334,0.538599640933568,-22.80071813285458
302440.KS,2024-10-18,42.2,50.2,51.1,52.3,57.5,-21.716287215411555,-14.273204903677762,-32.57443082311734
302440.KS,2024-11-15,1.8,15.4,19.3,24.9,47.9,25.279642058165557,6.487695749440725,-6.935123042505598
302440.KS,2024-12-13,36.9,45.6,44.2,42.1,33.8,-12.589285714285714,-23.214285714285708,-18.928571428571427
302440.KS,2025-01-15,5.3,18.4,20.1,22.6,32.8,-2.757916241062308,-21.34831460674157,-4.290091930541373
302440.KS,2025-02-18,14.1,25.9,29.4,34.2,54.4,-9.663865546218489,-12.605042016806722,-3.4663865546218475
302440.KS,2025-03-19,7.5,20.2,23.8,28.9,49.9,-10.465116279069765,5.581395348837215,14.41860465116278
302440.KS,2025-04-16,8.7,21.3,24.4,28.7,46.6,8.051948051948044,21.68831168831169,23.636363636363637
302440.KS,2025-05-19,54.2,60.5,60.1,59.6,57.5,9.134615384615374,10.45673076923077,31.25
302440.KS,2025-06-18,53.5,59.9,59.0,57.7,52.2,3.19383259911894,8.370044052863435,14.977973568281945
302440.KS,2025-07-16,38.1,46.6,45.8,44.6,39.9,-1.9210245464247544,1.6008537886873064,3.9487726787620137
042700.KS,2022-09-01,6.9,19.7,24.5,31.2,59.0,3.846153846153855,14.529914529914524,37.17948717948718
042700.KS,2022-10-04,29.5,39.2,40.1,41.3,46.5,-4.115226337448563,-2.0576131687242816,73.66255144032922
042700.KS,2022-11-02,9.7,22.1,25.5,30.2,49.9,15.021459227467805,18.96995708154508,75.53648068669527
042700.KS,2022-11-30,59.3,64.9,64.8,64.5,63.5,-11.194029850746269,19.77611940298507,103.7313432835821
042700.KS,2022-12-28,11.9,24.1,28.7,35.1,61.9,16.470588235294127,77.3109243697479,157.56302521008405
042700.KS,2023-01-30,49.4,56.4,57.2,58.3,63.1,15.800865800865791,47.54689754689754,240.54834054834052
042700.KS,2023-02-27,87.8,89.5,88.0,85.9,77.2,31.46417445482865,70.09345794392523,247.66355140186917
042700.KS,2023-03-28,82.1,84.6,81.2,76.3,56.2,-3.080568720379151,45.260663507109,134.83412322274884
042700.KS,2023-04-25,56.1,62.2,62.7,63.3,66.1,33.49633251833741,130.80684596577018,186.55256723716383
042700.KS,2023-05-25,81.8,84.3,80.9,76.1,56.2,12.271062271062272,104.39560439560438,125.27472527472528
042700.KS,2023-06-26,64.4,69.3,69.0,68.6,66.9,53.99673735725938,61.66394779771616,92.16965742251224
042700.KS,2023-07-24,61.5,66.8,66.1,65.2,61.4,18.220338983050844,24.15254237288136,22.2457627118644
042700.KS,2023-08-22,66.2,70.9,69.4,67.4,59.0,-11.200716845878134,10.215053763440851,33.51254480286738
042700.KS,2023-09-19,36.3,45.1,47.3,50.4,63.3,18.2643794147326,18.86982845610494,87.89101917255297
042700.KS,2023-10-24,56.1,62.2,62.7,63.5,66.6,4.948805460750849,-1.5358361774744034,143.34470989761093
042700.KS,2023-11-21,51.5,58.2,58.0,57.8,57.0,-4.227642276422761,21.138211382113823,127.96747967479676
042700.KS,2023-12-19,26.1,36.3,41.0,47.5,74.8,-2.037351443123936,58.06451612903225,200.509337860781
042700.KS,2024-01-19,27.9,37.9,41.4,46.3,66.6,29.11611785095321,147.14038128249567,176.25649913344884
042700.KS,2024-02-20,51.9,58.6,58.8,59.1,60.5,24.966442953020128,88.18791946308724,59.06040268456376
042700.KS,2024-03-20,52.2,58.8,58.6,58.2,56.8,53.16863587540279,90.11815252416756,8.915145005370562
042700.KS,2024-04-18,62.2,67.4,66.8,65.8,61.9,-1.6830294530154275,11.781206171108003,-26.928471248246844
042700.KS,2024-05-21,44.2,51.9,53.3,55.4,63.9,26.24821683309557,-15.47788873038516,-41.72610556348074
042700.KS,2024-06-19,58.2,64.0,63.2,62.0,57.1,-9.943502824858752,-42.71186440677967,-53.10734463276836
042700.KS,2024-07-17,24.4,34.9,38.6,43.9,65.9,-25.65872020075283,-34.62986198243413,-33.87703889585947
042700.KS,2024-08-14,16.0,27.6,29.8,33.1,46.4,-14.430379746835442,-31.05485232067511,-16.962025316455698
042700.KS,2024-09-12,11.3,23.5,25.8,29.1,42.6,2.7613412228796763,-18.145956607495076,-12.72189349112426
042700.KS,2024-10-18,17.6,28.9,30.4,32.5,41.2,-21.59309021113244,1.151631477927073,-37.90786948176583
042700.KS,2024-11-15,0.3,14.0,18.3,24.4,49.4,1.591187270501826,20.440636474908192,4.89596083231334
042700.KS,2024-12-13,24.1,34.6,34.9,35.3,37.1,26.987951807228903,6.626506024096379,5.421686746987953
042700.KS,2025-01-15,48.2,55.3,52.4,48.2,30.9,-6.641366223908918,-38.61480075901328,-13.5673624288425
042700.KS,2025-02-18,29.4,39.1,39.2,39.4,40.1,-10.060975609756095,-12.906504065040648,-7.012195121951215
042700.KS,2025-03-19,7.2,20.0,23.1,27.4,45.4,-26.892655367231644,-1.1299435028248594,1.6949152542372836
042700.KS,2025-04-16,6.3,19.2,20.7,22.7,31.2,32.45749613601237,40.80370942812983,119.93817619783616
042700.KS,2025-05-19,44.0,51.7,50.0,47.6,37.6,2.100350058343059,6.767794632438751,46.55775962660445
042700.KS,2025-06-18,51.3,58.0,57.2,56.0,51.1,4.114285714285715,2.857142857142847,37.37142857142857
042700.KS,2025-07-16,39.2,47.6,47.2,46.6,44.1,0.4390779363337094,56.201975850713495,95.17014270032932
078930.KS,2022-09-01,60.6,66.1,68.6,72.2,87.0,-4.490690032858713,6.462212486308872,-9.967141292442497
078930.KS,2022-10-04,32.8,42.1,45.7,50.9,72.1,6.422018348623859,2.637614678899092,-8.715596330275233
078930.KS,2022-11-02,41.6,49.6,53.2,58.2,78.9,4.741379310344818,-2.909482758620685,-15.19396551724138
078930.KS,2022-11-30,52.6,59.1,61.7,65.5,80.9,-7.921810699588471,-15.432098765432102,-18.31275720164609
078930.KS,2022-12-28,22.3,33.0,39.2,48.1,84.6,0.6703910614525244,-11.061452513966486,-17.765363128491618
078930.KS,2023-01-30,19.8,30.9,36.9,45.4,80.5,-8.768035516093232,-12.652608213096562,-15.20532741398446
078930.KS,2023-02-27,18.4,29.7,35.7,44.2,79.4,-3.1630170316301665,-3.406326034063256,-8.029197080291972
078930.KS,2023-03-28,18.9,30.1,36.2,44.8,80.4,-1.1306532663316604,-7.537688442211055,2.386934673366836
078930.KS,2023-04-25,29.5,39.2,44.0,50.7,78.2,0.8894536213468918,-2.922490470139772,-0.7623888182973326
078930.KS,2023-05-25,24.8,35.2,41.4,50.1,86.2,-7.304785894206544,-4.785894206549124,7.9345088161209
078930.KS,2023-06-26,11.3,23.6,30.0,39.0,76.5,3.8043478260869614,10.733695652173903,13.994565217391308
078930.KS,2023-07-24,26.8,36.9,41.4,47.8,74.4,-1.0471204188481686,2.2251308900523625,6.020942408376961
078930.KS,2023-08-22,26.4,36.6,41.7,49.0,79.0,7.804232804232813,13.35978835978835,32.010582010582
078930.KS,2023-09-19,52.5,59.1,61.1,63.9,75.4,-4.171779141104293,2.944785276073625,24.90797546012269
078930.KS,2023-10-24,24.7,35.1,39.3,45.2,69.8,9.731113956466064,3.713188220230479,8.322663252240714
078930.KS,2023-11-21,59.2,64.8,67.8,72.1,89.9,-2.100350058343059,16.45274212368728,2.2170361726954413
078930.KS,2023-12-19,34.1,43.2,47.8,54.3,81.4,-3.456495828367101,21.334922526817635,5.48271752085816
078930.KS,2024-01-19,19.3,30.4,35.9,43.7,75.6,23.209876543209877,4.444444444444451,18.641975308641975
078930.KS,2024-02-20,56.9,62.8,63.0,63.3,64.4,2.004008016032066,-12.224448897795591,-9.318637274549102
078930.KS,2024-03-20,63.7,68.7,69.5,70.7,75.4,-16.8958742632613,-13.064833005893906,-14.440078585461691
078930.KS,2024-04-18,7.8,20.6,25.0,31.3,57.1,3.546099290780136,13.593380614657203,-1.5366430260047248
078930.KS,2024-05-21,19.4,30.6,36.1,44.0,76.4,1.0273972602739656,3.3105022831050324,-6.963470319634702
078930.KS,2024-06-19,29.5,39.2,45.0,53.2,86.9,8.587570621468931,-1.5819209039548032,-8.36158192090396
