ticker,date,score_100,sub_추세,sub_거래량,sub_모멘텀,sub_패턴점수,sub_리스크,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
030200.KS,2024-06-19,31.2,75.9,21.4,39.5,28.4,-9.4,0.27472527472527375,13.873626373626369,23.214285714285722
030200.KS,2024-07-17,29.5,52.9,28.9,51.2,25.0,-10.7,4.93150684931507,17.53424657534246,21.643835616438366
030200.KS,2024-08-14,45.2,131.0,25.8,69.1,22.0,-21.8,8.224543080939938,8.355091383812008,21.540469973890342
030200.KS,2024-09-12,66.3,165.7,51.0,76.2,48.3,-9.7,3.498190591073591,8.202653799758753,22.316043425814236
030200.KS,2024-10-18,55.2,113.5,53.0,72.1,56.2,-18.9,-3.263403263403264,3.4965034965035002,12.937062937062937
030200.KS,2024-11-15,39.0,108.6,37.3,51.1,20.9,-22.9,8.0722891566265,12.16867469879519,25.30120481927711
030200.KS,2024-12-13,35.0,93.3,20.7,66.0,13.9,-18.7,-1.0033444816053505,13.043478260869556,16.833890746934223
030200.KS,2025-01-15,27.2,32.5,40.5,47.3,30.4,-14.9,4.842342342342332,9.121621621621623,30.630630630630627
030200.KS,2025-02-18,41.4,100.5,35.2,62.5,25.7,-16.9,8.915145005370562,11.707841031149302,16.219119226638036
030200.KS,2025-03-19,65.6,169.0,42.8,80.1,51.3,-15.4,-4.437869822485208,3.3530571992110403,2.9585798816567976
030200.KS,2025-04-16,36.6,47.6,52.4,54.1,42.2,-13.2,7.32714138286894,19.711042311661497,3.0959752321981338
030200.KS,2025-05-19,51.0,146.9,19.7,68.1,32.4,-12.3,0.7692307692307665,4.038461538461546,-3.653846153846152
030200.KS,2025-06-18,36.6,94.2,33.7,41.9,27.8,-14.7,10.687022900763354,-0.3816793893129722,0.3816793893129722
030200.KS,2025-07-16,64.9,192.8,32.9,80.3,33.7,-15.4,-6.7241379310344795,-13.879310344827589,-8.62068965517241
003670.KS,2022-09-01,58.5,200.0,13.5,87.3,15.8,-24.3,-5.828220858895705,34.04907975460123,34.96932515337423
003670.KS,2022-10-04,39.4,138.2,29.1,45.6,13.7,-29.4,28.990228013029306,16.612377850162872,72.9641693811075
003670.KS,2022-11-02,56.5,165.0,23.8,92.6,28.0,-27.0,10.35353535353536,10.1010101010101,75.50505050505049
003670.KS,2022-11-30,56.7,195.0,21.9,74.4,15.8,-23.5,-18.077803203661325,0.6864988558352492,49.65675057208239
003670.KS,2022-12-28,9.4,14.0,18.1,29.9,16.0,-31.0,21.7877094972067,48.32402234636872,108.93854748603351
003670.KS,2023-01-30,35.0,53.6,13.0,95.1,44.9,-31.5,0.917431192660545,59.403669724770644,148.62385321100916
003670.KS,2023-02-27,65.9,156.2,93.5,52.4,43.0,-15.7,20.68181818181818,48.63636363636363,99.0909090909091
003670.KS,2023-03-28,63.7,190.0,24.8,98.4,35.6,-30.3,30.885122410546128,40.866290018832395,49.34086629001884
003670.KS,2023-04-25,52.9,200.0,15.9,83.0,7.2,-41.4,-5.899280575539567,55.97122302158273,-12.230215827338132
003670.KS,2023-05-25,36.5,132.3,17.1,48.1,14.8,-29.7,14.3730886850153,33.944954128440365,-7.18654434250765
003670.KS,2023-06-26,57.2,200.0,10.0,82.0,16.6,-22.7,44.919786096256686,6.016042780748654,-3.609625668449201
003670.KS,2023-07-24,86.3,175.0,94.9,100.0,96.7,-35.0,-19.188191881918815,-43.72693726937269,-48.61623616236162
003670.KS,2023-08-22,20.9,79.6,14.3,34.3,15.1,-38.7,-9.47488584474886,-30.707762557077622,-30.47945205479452
003670.KS,2023-09-19,8.5,25.5,18.3,30.9,11.0,-43.4,-23.076923076923073,-9.079445145018916,-20.42875157629256
003670.KS,2023-10-24,6.7,13.0,42.8,4.0,19.2,-45.3,-0.4918032786885296,-8.688524590163937,-15.245901639344261
003670.KS,2023-11-21,10.7,30.5,17.0,37.0,15.8,-46.8,18.780889621087304,0.32948929159801743,-13.34431630971994
003670.KS,2023-12-19,60.3,200.0,31.2,83.5,32.2,-45.4,-22.74618585298197,-12.482662968099856,-25.79750346740638
003670.KS,2024-01-19,2.2,29.5,14.3,10.8,3.6,-47.4,9.335727109515268,-7.181328545780974,-11.31059245960503
003670.KS,2024-02-20,34.7,36.5,51.3,71.4,56.3,-42.0,3.6124794745484357,-13.628899835796382,-31.034482758620683
003670.KS,2024-03-20,34.4,142.5,13.1,45.1,12.3,-41.1,-18.066561014263073,-15.213946117274169,-25.83201267828843
003670.KS,2024-04-18,7.0,14.7,35.2,13.8,12.0,-40.6,1.740812379110257,-4.448742746615086,-10.831721470019339
003670.KS,2024-05-21,11.2,49.5,11.7,38.1,6.1,-49.5,1.7110266159695797,-20.152091254752847,-36.27376425855513
003670.KS,2024-06-19,17.3,39.4,33.9,38.1,20.2,-44.9,-7.663551401869162,-12.523364485981304,-37.64485981308411
003670.KS,2024-07-17,11.4,37.7,24.1,25.4,13.1,-43.1,-14.979757085020239,-6.68016194331984,-39.554655870445345
003670.KS,2024-08-14,5.3,13.0,24.0,22.2,17.5,-50.0,11.428571428571432,-20.190476190476193,-38.19047619047618
003670.KS,2024-09-12,31.3,43.6,56.1,67.0,39.9,-50.0,-1.4957264957264904,-28.717948717948715,-39.23076923076923
003670.KS,2024-10-18,26.5,124.8,8.8,34.0,5.4,-40.5,-27.288503253796094,-35.22776572668113,-45.85683297180043
003670.KS,2024-11-15,0.0,16.3,9.0,4.6,5.4,-55.0,-0.4773269689737458,-22.553699284009543,-31.38424821002387
003670.KS,2024-12-13,10.1,14.7,29.1,35.9,18.8,-47.8,-10.491606714628299,-14.748201438848918,-27.57793764988009
003670.KS,2025-01-15,4.4,16.3,22.6,16.5,12.0,-45.6,-13.060951105157404,-16.409912926992632,-11.252511721366377
003670.KS,2025-02-18,7.2,18.0,33.3,21.4,14.7,-51.5,9.553158705701081,-11.402157164869031,22.419106317411398
003670.KS,2025-03-19,24.4,64.3,27.5,61.9,17.7,-49.6,-12.236286919831219,-15.049226441631502,-8.016877637130804
003670.KS,2025-04-16,7.8,30.8,25.7,30.1,9.6,-57.0,-7.8525641025641075,6.169871794871784,55.04807692307692
003670.KS,2025-05-19,11.1,23.0,41.9,18.0,15.1,-42.3,5.043478260869572,38.17391304347826,82.17391304347825
003670.KS,2025-06-18,23.3,72.3,26.7,43.9,23.6,-50.0,9.68543046357615,8.278145695364248,83.36092715231788
003670.KS,2025-07-16,54.1,190.0,31.7,74.8,22.3,-48.4,19.924528301886802,46.037735849056595,41.9622641509434
086790.KS,2022-09-01,26.1,78.2,20.2,41.9,16.5,-26.2,-0.666666666666671,18.799999999999994,21.333333333333336
086790.KS,2022-10-04,24.0,36.0,39.2,51.3,23.6,-30.0,10.604026845637593,13.15436241610739,9.395973154362425
086790.KS,2022-11-02,59.1,152.7,46.0,78.4,42.0,-23.8,8.131067961165051,24.271844660194162,2.184466019417486
086790.KS,2022-11-30,82.1,195.2,87.2,77.3,68.7,-18.1,-5.387205387205385,2.1324354657688005,-7.85634118967452
086790.KS,2022-12-28,33.9,137.1,10.3,42.6,5.8,-26.4,21.470937129300125,-3.3214709371293005,-5.9311981020166105
086790.KS,2023-01-30,53.7,180.0,1.5,91.3,21.5,-25.6,-11.1328125,-17.7734375,-24.8046875
086790.KS,2023-02-27,29.7,23.2,73.2,28.9,46.7,-23.6,-10.439560439560436,-9.78021978021978,-16.263736263736263
086790.KS,2023-03-28,13.0,13.0,35.7,22.8,15.3,-21.9,3.312883435582825,-2.69938650306748,6.134969325153383
086790.KS,2023-04-25,28.3,43.4,34.3,47.6,33.5,-17.1,-2.494061757719712,-8.551068883610446,0.3562945368170922
086790.KS,2023-05-25,21.8,54.7,25.1,33.9,19.7,-24.2,-3.410475030450666,-7.186358099878198,2.0706455542021995
086790.KS,2023-06-26,20.9,33.9,34.3,35.0,17.7,-16.6,-2.90037831021438,9.079445145018905,6.431273644388402
086790.KS,2023-07-24,15.5,22.9,22.7,34.7,20.6,-23.4,-1.0389610389610393,9.740259740259738,7.012987012987004
086790.KS,2023-08-22,18.7,31.2,20.8,44.3,20.4,-23.2,13.517060367454059,9.973753280839892,47.50656167979002
086790.KS,2023-09-19,68.5,179.2,48.3,86.5,43.9,-15.6,-2.3121387283236983,-2.4277456647398887,43.35260115606936
086790.KS,2023-10-24,39.2,143.2,15.5,50.0,14.8,-27.6,-0.8284023668639007,-2.485207100591713,26.627218934911244
086790.KS,2023-11-21,28.5,51.9,33.0,47.5,32.5,-22.5,0.7159904534606243,34.12887828162292,51.312649164677815
086790.KS,2023-12-19,34.4,81.8,32.5,45.0,26.9,-14.2,-2.3696682464455,46.91943127962086,39.81042654028435
086790.KS,2024-01-19,25.9,47.2,34.1,42.6,22.2,-16.5,36.407766990291265,29.85436893203883,50.48543689320388
086790.KS,2024-02-20,59.0,195.0,18.0,92.1,19.0,-29.1,10.320284697508896,12.811387900355875,8.896797153024917
086790.KS,2024-03-20,66.2,200.0,43.0,82.7,28.4,-23.2,-13.709677419354838,-4.8387096774193505,-5.967741935483872
086790.KS,2024-04-18,14.3,29.3,24.8,29.9,12.6,-24.9,18.50467289719626,15.88785046728971,22.61682242990655
086790.KS,2024-05-21,53.8,168.7,18.5,84.6,23.9,-26.7,-6.940063091482651,-3.4700315457413256,-6.782334384858046
086790.KS,2024-06-19,21.1,43.3,31.1,27.9,15.6,-12.3,5.084745762711873,-1.1864406779661052,1.186440677966094
086790.KS,2024-07-17,41.8,105.5,28.5,67.3,24.1,-16.5,-1.2903225806451646,5.8064516129032295,-6.774193548387098
086790.KS,2024-08-14,25.4,42.0,22.1,53.3,32.4,-22.8,-4.738562091503273,-3.4313725490196068,0.0
086790.KS,2024-09-12,25.5,48.3,47.4,32.4,23.8,-24.5,12.521440823327623,2.401372212692965,6.346483704974282
086790.KS,2024-10-18,43.0,91.2,33.6,85.0,29.3,-24.3,-9.908536585365857,-11.890243902439025,-12.042682926829274
086790.KS,2024-11-15,13.1,36.3,18.4,28.5,7.8,-25.6,1.0152284263959421,3.5532994923857864,12.351945854483915
086790.KS,2024-12-13,20.4,37.0,27.6,45.0,19.1,-26.9,-3.1825795644891075,3.8525963149078635,32.16080402010051
086790.KS,2025-01-15,21.3,27.1,37.9,35.7,25.9,-19.9,5.882352941176472,-0.17301038062284002,58.65051903114187
086790.KS,2025-02-18,41.3,108.7,19.7,60.0,30.0,-12.0,1.3071895424836555,8.496732026143782,39.37908496732025
086790.KS,2025-03-19,39.5,84.9,35.5,54.9,39.3,-17.0,-6.93548387096774,27.25806451612902,41.45161290322581
086790.KS,2025-04-16,25.0,32.2,36.9,48.0,32.5,-24.5,15.077989601386488,58.92547660311958,49.220103986135186
086790.KS,2025-05-19,66.9,175.5,37.6,81.9,45.1,-5.8,18.82530120481927,28.463855421686745,42.16867469879517
086790.KS,2025-06-18,65.6,200.0,35.5,85.8,28.8,-22.0,16.223067173637506,11.15335868187579,17.490494296577943
086790.KS,2025-07-16,59.7,200.0,18.6,82.7,23.7,-26.5,-6.979280261723009,-6.106870229007633,4.798255179934574
015760.KS,2022-09-01,15.9,21.9,25.7,27.7,21.0,-16.9,-2.457002457002455,1.7199017199017286,-10.76167076167076
015760.KS,2022-10-04,19.3,26.3,28.1,43.2,24.7,-25.7,-15.617128463476071,13.09823677581865,-7.304785894206544
015760.KS,2022-11-02,9.8,13.0,31.9,17.9,14.4,-28.3,23.582089552238816,20.298507462686576,10.80597014925373
015760.KS,2022-11-30,73.6,163.4,70.9,86.9,71.3,-24.7,8.45410628019323,-12.270531400966178,-11.111111111111116
015760.KS,2022-12-28,79.5,190.0,83.5,79.6,68.1,-23.9,-10.244988864142535,-18.04008908685969,-15.011135857461023
015760.KS,2023-01-30,12.5,53.4,1.1,34.2,3.5,-29.5,-9.875930521091814,-7.890818858560788,-3.523573200992558
015760.KS,2023-02-27,21.5,13.0,56.9,23.8,33.5,-19.5,1.3215859030837107,1.3215859030837107,-1.156387665198233
015760.KS,2023-03-28,27.5,30.9,37.5,47.2,41.8,-20.1,0.8695652173912993,3.6956521739130332,-1.8478260869565166
015760.KS,2023-04-25,38.2,119.4,24.1,43.8,28.4,-24.9,-0.8620689655172376,4.741379310344818,-12.06896551724138
015760.KS,2023-05-25,24.4,62.9,16.3,44.7,20.7,-22.6,3.6956521739130332,-2.445652173913049,-2.445652173913049
015760.KS,2023-06-26,32.2,49.1,44.3,58.8,28.8,-19.9,1.8867924528301883,-5.345911949685533,-2.358490566037741
015760.KS,2023-07-24,37.5,134.9,14.9,48.5,16.0,-26.7,-7.664609053497939,-16.049382716049386,-7.253086419753085
015760.KS,2023-08-22,12.1,15.7,19.2,30.6,10.8,-15.7,0.6128133704735417,0.0,30.36211699164346
015760.KS,2023-09-19,23.8,29.3,25.6,45.2,35.1,-16.4,-9.634551495016607,3.1561461794019863,23.477297895902538
015760.KS,2023-10-24,11.0,19.7,32.0,23.2,8.0,-28.0,9.987745098039213,10.477941176470583,25.0
015760.KS,2023-11-21,37.2,73.3,28.0,69.8,41.7,-27.0,3.788300835654601,30.36211699164346,11.36490250696378
015760.KS,2023-12-19,47.5,166.4,22.5,52.2,19.2,-22.8,-3.2206119162640934,19.699409554482017,7.890499194847012
015760.KS,2024-01-19,26.4,62.0,34.0,44.1,20.4,-28.4,29.783693843594005,13.144758735440941,8.596783139212416
015760.KS,2024-02-20,82.1,185.0,86.9,100.0,62.2,-23.7,-4.700854700854706,-14.572649572649576,-17.692307692307697
015760.KS,2024-03-20,47.0,190.0,21.9,40.2,11.9,-29.1,-8.520179372197312,-9.865470852017932,-1.5695067264574036
015760.KS,2024-04-18,14.4,14.0,33.5,34.5,14.8,-25.0,-2.0098039215686314,-4.019607843137251,3.1862745098039325
015760.KS,2024-05-21,18.0,28.0,29.2,39.7,21.0,-27.7,0.5502751375687787,-3.6518259129564745,13.056528264132062
015760.KS,2024-06-19,25.9,33.2,36.7,43.7,34.2,-18.4,-2.5870646766169125,9.203980099502495,6.218905472636815
015760.KS,2024-07-17,21.9,43.8,28.2,37.8,21.4,-21.6,-1.6343207354443279,7.507660878447386,4.187946884576088
015760.KS,2024-08-14,18.5,40.8,12.1,46.3,17.4,-24.3,13.966770508826576,17.341640706126693,10.072689511941846
015760.KS,2024-09-12,54.8,172.5,23.2,77.0,21.9,-20.4,-4.100227790432798,-2.733485193621865,-0.4555808656036442
015760.KS,2024-10-18,28.8,50.1,36.2,49.4,32.6,-24.4,7.3634204275534465,-3.0878859857482177,14.964370546318296
015760.KS,2024-11-15,49.5,126.8,31.2,79.0,31.1,-20.8,-5.530973451327437,-6.194690265486724,25.663716814159287
015760.KS,2024-12-13,19.2,53.2,18.3,33.5,16.1,-25.0,-4.449648711943799,2.3419203747072626,35.36299765807962
015760.KS,2025-01-15,17.5,13.5,33.9,36.2,21.9,-18.0,3.9215686274509887,18.627450980392158,78.921568627451
015760.KS,2025-02-18,38.8,75.8,40.3,54.4,36.8,-13.2,3.0660377358490587,33.96226415094339,86.5566037735849
015760.KS,2025-03-19,37.4,127.9,15.3,53.5,14.7,-24.5,10.755148741418763,32.26544622425629,71.85354691075514
015760.KS,2025-04-16,66.2,140.8,51.8,89.6,58.2,-9.6,17.355371900826455,50.82644628099173,76.44628099173553
015760.KS,2025-05-19,86.7,200.0,89.4,94.9,71.2,-21.8,1.760563380281699,39.260563380281695,66.90140845070422
015760.KS,2025-06-18,54.6,156.3,50.4,55.0,38.8,-27.3,26.29757785467128,29.93079584775087,72.1453287197232
015760.KS,2025-07-16,50.4,185.0,9.6,87.2,2.4,-32.0,8.356164383561637,16.98630136986301,46.84931506849315
034730.KS,2022-09-01,38.9,130.2,19.3,49.5,18.0,-22.4,-9.843400447427298,-2.0134228187919434,-20.22371364653244
034730.KS,2022-10-04,16.9,14.7,44.9,32.4,21.3,-28.9,8.436724565756816,-2.481389578163773,-17.5682382133995
034730.KS,2022-11-02,34.5,45.8,36.7,70.0,42.4,-22.6,0.22883295194509046,-8.558352402745994,-25.35469107551488
034730.KS,2022-11-30,43.6,60.5,67.2,49.9,59.7,-19.2,-10.273972602739722,-18.58447488584475,-22.46575342465753
034730.KS,2022-12-28,14.8,22.5,23.5,30.9,17.4,-20.1,1.6793893129771087,-15.47073791348601,-22.849872773536894
034730.KS,2023-01-30,18.2,39.5,2.6,47.2,28.2,-26.5,-10.760760760760757,-18.368368368368373,-25.82582582582582
034730.KS,2023-02-27,17.2,35.2,47.7,18.2,17.7,-32.9,-6.842400448681996,-4.767246214245658,-20.35894559730791
034730.KS,2023-03-28,9.7,13.0,22.5,26.9,12.1,-26.2,-1.8061408789885602,-8.729680915111382,-9.090909090909093
034730.KS,2023-04-25,15.8,51.4,19.8,30.8,11.9,-34.9,4.107909258123854,-9.135499693439609,-13.120784794604534
034730.KS,2023-05-25,31.3,51.0,37.6,55.9,33.5,-21.6,-10.718492343934038,-16.37220259128387,-3.4157832744405203
034730.KS,2023-06-26,10.8,43.6,25.3,17.6,6.3,-38.6,-2.242744063324542,-0.395778364116095,15.897097625329826
034730.KS,2023-07-24,15.7,16.6,30.7,37.1,22.4,-28.3,-4.183535762483126,-4.385964912280704,3.7786774628879805
034730.KS,2023-08-22,17.7,48.0,25.4,31.3,12.9,-29.0,6.338028169014076,15.492957746478876,40.14084507042253
034730.KS,2023-09-19,40.3,76.9,40.9,66.2,41.7,-24.1,-6.158940397350998,16.357615894039746,21.19205298013245
034730.KS,2023-10-24,12.4,52.0,12.4,32.2,6.3,-40.8,15.73747353563868,8.53916725476358,10.656316160903323
034730.KS,2023-11-21,59.8,170.1,30.5,88.9,38.7,-29.4,7.13414634146341,21.34146341463414,-7.682926829268288
034730.KS,2023-12-19,66.3,200.0,37.6,74.2,39.5,-19.6,-12.464428002276605,4.154809334092202,-4.894706886738764
034730.KS,2024-01-19,14.7,34.8,29.0,27.4,10.4,-28.1,29.388816644993486,1.950585175552666,1.3654096228868706
034730.KS,2024-02-20,54.8,175.0,23.6,93.0,21.2,-38.8,-8.040201005025127,-23.919597989949747,-30.552763819095475
034730.KS,2024-03-20,20.3,65.9,20.2,36.4,11.4,-32.3,-14.316939890710378,-8.688524590163937,-21.14754098360656
034730.KS,2024-04-18,7.7,18.0,23.8,23.2,9.1,-35.4,-3.4438775510204134,-0.5739795918367374,-5.548469387755106
034730.KS,2024-05-21,9.8,25.5,24.5,24.5,12.5,-38.2,10.36988110964332,-8.718626155878473,-10.700132100396297
034730.KS,2024-06-19,24.0,110.9,4.8,57.0,1.2,-54.0,-6.702573309395577,-13.644524236983846,-15.739078396169958
034730.KS,2024-07-17,17.8,25.1,34.7,35.1,25.1,-31.0,-11.353431686978832,-5.003207184092362,-8.915971776779985
034730.KS,2024-08-14,7.3,13.0,16.7,32.9,15.7,-41.6,4.413892908827788,-2.170767004341534,8.031837916063678
034730.KS,2024-09-12,37.4,57.3,54.2,58.8,47.5,-30.9,2.6334026334026372,-2.425502425502424,-4.0887040887040875
034730.KS,2024-10-18,34.8,118.4,19.0,48.1,18.3,-29.6,-8.710330857528692,-4.118838622552334,-18.63605671843349
034730.KS,2024-11-15,7.2,27.4,18.6,26.6,4.6,-41.3,4.142011834319526,10.428994082840237,2.5887573964497035
034730.KS,2024-12-13,32.4,17.0,60.6,61.7,57.4,-34.9,0.8522727272727293,-1.7045454545454586,39.27556818181819
034730.KS,2025-01-15,30.7,81.5,30.0,47.5,29.9,-35.6,5.1408450704225395,-15.140845070422538,57.3943661971831
034730.KS,2025-02-18,45.6,119.1,34.0,66.3,40.6,-31.9,-7.300736771600802,-7.099799062290691,25.720026791694583
034730.KS,2025-03-19,24.1,35.7,46.5,33.9,31.4,-26.8,-12.933526011560692,41.69075144508672,59.320809248554916
034730.KS,2025-04-16,8.6,13.0,23.8,31.6,12.4,-37.9,15.103734439834016,85.47717842323652,82.9875518672199
034730.KS,2025-05-19,47.4,117.6,42.4,71.3,33.6,-28.0,41.38428262436915,35.328046142754154,86.01297764960346
034730.KS,2025-06-18,57.9,200.0,21.2,91.2,19.8,-42.8,13.972463029066805,12.442631310555829,36.40999490056094
034730.KS,2025-07-16,54.9,190.0,15.2,80.5,26.1,-37.4,-16.0178970917226,-1.342281879194629,32.21476510067114
018260.KS,2022-09-01,15.1,32.0,24.1,30.0,14.7,-25.5,-7.539682539682535,1.1904761904761862,-0.8730158730158699
018260.KS,2022-10-04,19.1,13.0,42.9,38.0,27.5,-25.7,7.725321888412018,7.725321888412018,2.489270386266096
018260.KS,2022-11-02,36.7,65.1,39.6,63.2,39.1,-23.6,1.5936254980079667,0.8764940239043728,-5.737051792828685
018260.KS,2022-11-30,52.0,100.4,82.0,47.3,48.0,-17.8,-1.5686274509803977,-2.039215686274509,-4.3921568627451
018260.KS,2022-12-28,34.7,96.5,24.0,53.1,27.3,-27.4,0.8764940239043728,-4.8605577689243,-1.3545816733067761
018260.KS,2023-01-30,19.1,45.7,3.5,47.0,25.2,-25.9,-1.3428120063191162,-6.556082148499209,0.7109004739336511
018260.KS,2023-02-27,34.0,85.9,48.5,39.7,28.3,-32.5,-4.403522818254602,-2.4019215372297786,7.846277021617287
018260.KS,2023-03-28,18.0,22.5,24.7,34.9,25.5,-17.8,-0.9212730318257978,3.685092127303191,13.065326633165819
018260.KS,2023-04-25,19.0,33.5,13.8,41.1,26.2,-19.4,3.0431107354184306,7.77683854606932,11.242603550295849
018260.KS,2023-05-25,39.8,94.1,36.9,53.5,33.4,-18.8,1.5586546349466879,10.500410172272346,19.606234618539787
018260.KS,2023-06-26,36.3,98.7,20.1,50.4,28.2,-16.1,2.988691437802915,9.04684975767367,34.652665589660735
018260.KS,2023-07-24,29.5,104.7,19.5,51.5,13.0,-41.2,5.647058823529405,3.2156862745098103,30.666666666666664
018260.KS,2023-08-22,47.0,163.8,14.0,68.9,23.6,-35.4,0.22271714922048602,8.24053452115814,17.668893838158862
018260.KS,2023-09-19,31.0,113.2,15.6,46.8,10.3,-31.0,-2.51851851851852,23.48148148148148,17.407407407407405
018260.KS,2023-10-24,20.3,30.8,24.9,44.6,19.8,-18.8,10.79027355623101,26.595744680851062,13.677811550151976
018260.KS,2023-11-21,50.2,149.5,23.5,72.9,28.4,-23.1,14.334705075445807,8.71056241426611,13.923182441700966
018260.KS,2023-12-19,59.3,200.0,15.7,82.0,20.7,-22.0,-0.05998800239952473,-4.9190161967606505,-9.238152369526098
018260.KS,2024-01-19,39.7,126.9,14.5,56.7,20.6,-20.2,-4.861944777911164,-10.204081632653061,-6.302521008403361
018260.KS,2024-02-20,20.0,26.1,33.3,41.7,22.4,-23.3,0.0,4.7949526813880095,-10.031545741324921
018260.KS,2024-03-20,24.7,49.8,30.5,40.7,23.9,-21.5,-5.615141955835967,-4.542586750788646,1.1987381703470135
018260.KS,2024-04-18,18.7,27.4,37.3,32.6,16.4,-20.0,11.029411764705888,4.344919786096257,-1.8048128342246006
018260.KS,2024-05-21,64.0,99.9,85.6,79.5,74.6,-19.8,-8.910295003010237,-14.148103552077062,-15.954244431065623
018260.KS,2024-06-19,13.4,29.8,22.3,24.6,12.1,-21.7,3.172504957039002,6.014540647719757,-7.2042300066093805
018260.KS,2024-07-17,26.7,74.7,11.8,52.4,15.3,-20.6,-8.648302370275463,-5.893657911595129,-20.819987187700196
018260.KS,2024-08-14,10.3,18.3,17.1,29.7,12.7,-26.3,12.482468443197758,-2.103786816269282,-9.116409537166902
018260.KS,2024-09-12,58.5,126.3,51.1,77.7,55.6,-18.3,-8.416458852867825,-12.468827930174564,-23.877805486284288
018260.KS,2024-10-18,13.8,34.2,16.1,29.4,10.4,-20.9,-4.969366916269569,-15.861130020422054,-21.443158611300206
018260.KS,2024-11-15,24.3,17.0,49.8,46.0,34.1,-25.3,0.5730659025787954,-7.163323782234954,-4.871060171919773
018260.KS,2024-12-13,22.5,42.5,26.1,45.4,27.2,-28.7,-11.965811965811968,-13.034188034188032,14.743589743589736
018260.KS,2025-01-15,6.4,13.0,24.9,16.4,9.4,-31.5,4.854368932038833,-6.6343042071197456,51.61812297734627
018260.KS,2025-02-18,24.8,48.3,20.5,57.4,30.1,-32.4,-5.7870370370370345,2.4691358024691468,17.28395061728396
018260.KS,2025-03-19,22.7,30.0,38.1,35.2,31.1,-20.9,-5.487305487305482,31.94103194103195,33.90663390663391
018260.KS,2025-04-16,16.7,17.7,23.8,46.0,23.8,-27.9,15.077989601386488,62.39168110918545,43.41421143847486
018260.KS,2025-05-19,66.6,165.7,52.1,77.3,57.8,-19.7,21.31024096385543,14.457831325301207,26.204819277108427
018260.KS,2025-06-18,79.3,195.0,86.9,97.1,51.3,-33.8,16.32526381129733,1.4897579143389184,9.062693978895098
018260.KS,2025-07-16,69.7,190.0,47.7,95.4,44.6,-29.3,-18.89007470651014,-11.686232657417284,-3.575240128068302
010130.KS,2022-09-01,71.5,200.0,49.3,96.5,39.6,-27.8,-7.298136645962739,-2.1739130434782594,-7.453416149068326
010130.KS,2022-10-04,39.3,117.0,27.5,50.6,22.4,-21.2,4.020100502512558,-3.68509212730318,-10.552763819095478
010130.KS,2022-11-02,46.2,132.4,29.6,65.4,24.3,-20.9,1.449275362318847,-9.178743961352653,-15.61996779388084
010130.KS,2022-11-30,33.8,112.8,27.3,40.0,18.6,-29.5,-8.730158730158733,-5.3968253968254,-23.412698412698408
010130.KS,2022-12-28,29.6,15.7,66.2,33.9,43.4,-11.4,-1.9130434782608674,-7.130434782608697,-14.260869565217394
010130.KS,2023-01-30,14.5,37.2,2.1,36.5,19.1,-22.4,5.673758865248235,-7.092198581560282,-16.755319148936167
010130.KS,2023-02-27,60.9,110.5,98.1,66.4,48.0,-18.3,-10.402684563758392,-19.043624161073826,-20.553691275167786
010130.KS,2023-03-28,14.9,31.0,22.8,24.7,17.2,-21.3,-1.8726591760299671,-7.677902621722843,2.2471910112359605
010130.KS,2023-04-25,18.6,52.0,19.2,34.0,14.4,-26.8,-7.919847328244279,-10.400763358778631,-9.732824427480914
010130.KS,2023-05-25,11.4,14.2,28.4,22.4,13.4,-21.2,2.1761658031087983,-1.865284974093262,2.590673575129543
010130.KS,2023-06-26,22.8,46.8,17.0,46.3,21.5,-17.4,-4.766734279918861,10.75050709939147,0.5070993914807254
010130.KS,2023-07-24,18.9,24.4,36.5,34.2,23.1,-23.8,0.8519701810436597,0.7454739084131967,-2.4494142705005273
010130.KS,2023-08-22,17.9,64.2,8.3,48.3,8.5,-39.8,15.311510031678988,4.540654699049629,-2.8511087645195388
010130.KS,2023-09-19,59.0,190.0,24.3,84.4,24.5,-28.0,-13.369963369963367,-9.24908424908425,-19.505494505494504
010130.KS,2023-10-24,13.1,20.1,27.2,27.2,13.2,-22.0,4.651162790697683,-3.1712473572938715,-0.21141649048626032
010130.KS,2023-11-21,29.9,60.6,24.0,61.2,32.0,-28.3,0.10101010101009056,-7.070707070707072,8.484848484848495
010130.KS,2023-12-19,25.8,67.5,20.0,44.1,21.7,-24.1,-7.568113017154388,-11.301715438950556,0.10090817356205317
010130.KS,2024-01-19,19.0,22.8,42.2,31.3,17.5,-18.8,0.4366812227074135,3.056768558951961,17.248908296943235
010130.KS,2024-02-20,22.1,39.0,30.7,36.1,24.2,-19.6,-4.456521739130437,16.739130434782613,11.304347826086957
010130.KS,2024-03-20,16.0,23.7,30.1,30.7,20.1,-24.7,7.394766780432316,12.85551763367463,26.507394766780436
010130.KS,2024-04-18,44.8,123.2,37.4,68.4,23.5,-28.5,13.771186440677962,13.771186440677962,74.57627118644068
010130.KS,2024-05-21,77.8,165.0,85.0,92.1,67.9,-21.1,-7.635009310986963,-4.655493482309126,92.36499068901303
010130.KS,2024-06-19,23.4,58.1,24.3,38.6,21.1,-25.0,8.266129032258075,12.096774193548377,146.9758064516129
010130.KS,2024-07-17,53.6,154.5,25.9,74.0,31.9,-18.2,-4.655493482309126,53.44506517690875,54.37616387337059
